Id,Data,Produto,Categoria,Quantidade,Preço
4325,2023-09-30,GAMER Notebook,Laptop,1,4366.24
103,2023-09-30,GAMER Notebook,Laptop,1,8521.82
4666,2023-09-30,PRO Notebook,Laptop,1,2759.45
1122,2023-09-30,GAMER Notebook,Laptop,1,5509.17
3519,2023-10-01,MOBA Setup,Desktop,1,9849.14
4453,2023-10-01,HOME OFFICE Setup,Desktop,1,1765.08
4645,2023-10-01,Joystick,Periféricos,1,432.86
1471,2023-10-01,Adaptador Wi-Fi,Periféricos,1,92.94
1539,2023-10-01,HOME OFFICE Setup,Desktop,1,2179.27
3305,2023-10-01,GAMER Setup,Desktop,1,8769.55
3308,2023-10-01,Headset,Periféricos,2,447.15
3706,2023-10-01,MOBA Setup,Desktop,1,2775.1
3846,2023-10-01,Headset,Periféricos,1,487.91
3560,2023-10-01,Adaptador Wi-Fi,Periféricos,3,98.18
2859,2023-10-01,PRO Notebook,Laptop,1,2638.83
4793,2023-10-01,Adaptador Wi-Fi,Periféricos,1,95.98
501,2023-10-01,HOME OFFICE Setup,Desktop,1,1992.18
1296,2023-10-01,MOBA Setup,Desktop,1,2428.45
2204,2023-10-01,Teclado,Periféricos,1,237.07
1611,2023-10-01,MOBA Setup,Desktop,1,2700.17
4448,2023-10-01,BASIC Notebook,Laptop,1,2313.41
79,2023-10-01,BASIC Notebook,Laptop,1,1842.43
2375,2023-10-02,BASIC Notebook,Laptop,1,2477.26
4489,2023-10-02,BASIC Notebook,Laptop,1,2464.43
1200,2023-10-02,Webcam,Periféricos,1,157.19
3267,2023-10-02,Webcam,Periféricos,1,236.39
883,2023-10-02,GAMER Setup,Desktop,1,26953.11
558,2023-10-02,GAMER Notebook,Laptop,1,11299.58
1294,2023-10-02,PRO Notebook,Laptop,1,3556.76
3781,2023-10-02,MOBA Setup,Desktop,1,4459.08
1071,2023-10-02,BASIC Notebook,Laptop,1,2291.0
3947,2023-10-02,Headset,Periféricos,1,144.39
303,2023-10-02,HOME OFFICE Setup,Desktop,2,2250.71
2600,2023-10-02,Mouse,Periféricos,1,165.58
2426,2023-10-03,HOME OFFICE Setup,Desktop,1,1764.49
4282,2023-10-03,GAMER Setup,Desktop,1,18211.1
2228,2023-10-03,Webcam,Periféricos,1,75.96
1449,2023-10-03,BASIC Notebook,Laptop,1,2010.78
3198,2023-10-03,Headset,Periféricos,1,54.45
2968,2023-10-03,PRO Notebook,Laptop,1,3040.97
2884,2023-10-03,HOME OFFICE Setup,Desktop,1,1641.73
2894,2023-10-03,Teclado,Periféricos,1,168.44
4551,2023-10-03,HOME OFFICE Setup,Desktop,1,2188.36
690,2023-10-03,Joystick,Periféricos,1,278.3
4073,2023-10-04,Headset,Periféricos,3,471.97
4671,2023-10-04,Mouse,Periféricos,1,184.42
1140,2023-10-04,GAMER Setup,Desktop,1,20491.65
1977,2023-10-04,Teclado,Periféricos,1,688.18
2893,2023-10-04,HOME OFFICE Setup,Desktop,1,2950.08
4948,2023-10-04,GAMER Setup,Desktop,1,9467.59
4143,2023-10-04,GAMER Setup,Desktop,1,4026.17
4137,2023-10-04,BASIC Notebook,Laptop,1,1916.65
4624,2023-10-04,Teclado,Periféricos,4,459.11
4407,2023-10-04,GAMER Notebook,Laptop,1,9702.72
280,2023-10-04,Joystick,Periféricos,1,480.67
1993,2023-10-04,HOME OFFICE Setup,Desktop,1,2895.37
2545,2023-10-04,Joystick,Periféricos,1,269.88
2585,2023-10-05,GAMER Setup,Desktop,1,20612.61
3170,2023-10-05,Mouse,Periféricos,1,29.51
3335,2023-10-05,Webcam,Periféricos,1,208.78
868,2023-10-05,BASIC Notebook,Laptop,1,2445.56
2368,2023-10-05,Webcam,Periféricos,5,269.46
1029,2023-10-05,PRO Notebook,Laptop,1,3380.51
2875,2023-10-05,GAMER Notebook,Laptop,1,5240.56
4304,2023-10-05,GAMER Notebook,Laptop,1,6636.87
2709,2023-10-06,PRO Notebook,Laptop,1,3140.66
463,2023-10-06,HOME OFFICE Setup,Desktop,1,2930.39
1013,2023-10-06,Adaptador Wi-Fi,Periféricos,1,82.3
2925,2023-10-06,GAMER Setup,Desktop,1,5651.27
28,2023-10-06,GAMER Notebook,Laptop,1,8455.6
2782,2023-10-06,PRO Notebook,Laptop,1,3688.96
3371,2023-10-06,Webcam,Periféricos,1,97.01
3583,2023-10-06,Headset,Periféricos,1,435.24
1468,2023-10-06,HOME OFFICE Setup,Desktop,1,2702.39
795,2023-10-06,PRO Notebook,Laptop,1,2630.11
528,2023-10-06,PRO Notebook,Laptop,1,2726.44
141,2023-10-06,HOME OFFICE Setup,Desktop,1,1957.79
3050,2023-10-06,BASIC Notebook,Laptop,1,2406.17
1131,2023-10-07,Mouse,Periféricos,3,121.6
211,2023-10-07,GAMER Setup,Desktop,1,18674.19
1723,2023-10-07,HOME OFFICE Setup,Desktop,1,2025.78
3891,2023-10-07,HOME OFFICE Setup,Desktop,1,1633.84
3670,2023-10-07,Teclado,Periféricos,5,541.31
3922,2023-10-07,GAMER Setup,Desktop,1,8578.75
3458,2023-10-07,GAMER Setup,Desktop,1,15165.79
2996,2023-10-07,PRO Notebook,Laptop,1,3635.57
839,2023-10-07,GAMER Notebook,Laptop,1,7393.02
4591,2023-10-07,Teclado,Periféricos,1,249.9
2013,2023-10-07,BASIC Notebook,Laptop,1,1878.77
698,2023-10-07,GAMER Setup,Desktop,1,12302.23
2926,2023-10-07,PRO Notebook,Laptop,1,3833.71
193,2023-10-07,HOME OFFICE Setup,Desktop,1,1616.23
3288,2023-10-07,Teclado,Periféricos,1,440.75
714,2023-10-07,GAMER Setup,Desktop,1,4212.61
2498,2023-10-07,Teclado,Periféricos,1,716.22
2642,2023-10-07,GAMER Setup,Desktop,1,13553.48
4216,2023-10-07,GAMER Notebook,Laptop,1,9735.61
410,2023-10-07,PRO Notebook,Laptop,1,3872.88
1590,2023-10-07,Teclado,Periféricos,1,539.08
3604,2023-10-08,MOBA Setup,Desktop,1,5029.06
2492,2023-10-08,MOBA Setup,Desktop,1,2506.95
1565,2023-10-08,PRO Notebook,Laptop,1,3539.4
3317,2023-10-08,GAMER Notebook,Laptop,1,9997.89
3234,2023-10-08,BASIC Notebook,Laptop,1,2454.85
4399,2023-10-08,GAMER Setup,Desktop,1,24492.28
3972,2023-10-08,MOBA Setup,Desktop,1,9516.93
3227,2023-10-08,PRO Notebook,Laptop,2,3288.21
2141,2023-10-08,BASIC Notebook,Laptop,1,2004.98
3085,2023-10-08,Headset,Periféricos,4,293.2
4847,2023-10-08,MOBA Setup,Desktop,1,7943.72
321,2023-10-08,HOME OFFICE Setup,Desktop,1,1581.31
1171,2023-10-08,Webcam,Periféricos,1,65.85
3499,2023-10-08,Mouse,Periféricos,1,26.94
3869,2023-10-08,HOME OFFICE Setup,Desktop,1,2844.77
2066,2023-10-08,Adaptador Wi-Fi,Periféricos,1,80.59
3404,2023-10-08,MOBA Setup,Desktop,1,4665.87
4881,2023-10-08,Teclado,Periféricos,1,429.38
209,2023-10-08,BASIC Notebook,Laptop,1,2388.35
3806,2023-10-09,MOBA Setup,Desktop,1,2905.31
3911,2023-10-09,HOME OFFICE Setup,Desktop,1,1799.21
1780,2023-10-09,HOME OFFICE Setup,Desktop,1,2933.17
1504,2023-10-09,HOME OFFICE Setup,Desktop,1,1974.09
1185,2023-10-09,BASIC Notebook,Laptop,2,2093.87
937,2023-10-09,PRO Notebook,Laptop,1,3075.77
4187,2023-10-09,HOME OFFICE Setup,Desktop,1,1873.09
4096,2023-10-09,MOBA Setup,Desktop,1,3699.8
3822,2023-10-09,Headset,Periféricos,1,212.39
4786,2023-10-09,GAMER Notebook,Laptop,1,6415.89
2405,2023-10-09,Webcam,Periféricos,4,88.65
3213,2023-10-09,BASIC Notebook,Laptop,1,1882.95
3684,2023-10-09,MOBA Setup,Desktop,1,8913.33
1849,2023-10-10,Mouse,Periféricos,5,187.99
3661,2023-10-10,PRO Notebook,Laptop,1,2839.14
2274,2023-10-10,HOME OFFICE Setup,Desktop,1,2840.37
2764,2023-10-10,HOME OFFICE Setup,Desktop,2,1951.33
2790,2023-10-10,BASIC Notebook,Laptop,1,2434.79
1959,2023-10-10,GAMER Notebook,Laptop,1,8465.13
3125,2023-10-10,Joystick,Periféricos,5,193.63
677,2023-10-10,Mouse,Periféricos,3,108.44
350,2023-10-10,BASIC Notebook,Laptop,1,2146.73
2613,2023-10-10,GAMER Notebook,Laptop,1,4474.12
4280,2023-10-10,Teclado,Periféricos,1,50.76
3265,2023-10-10,Headset,Periféricos,5,112.53
4820,2023-10-11,PRO Notebook,Laptop,1,3123.09
1088,2023-10-11,GAMER Setup,Desktop,1,23818.6
406,2023-10-11,GAMER Notebook,Laptop,1,6097.29
4984,2023-10-11,PRO Notebook,Laptop,1,3335.01
3454,2023-10-11,Adaptador Wi-Fi,Periféricos,1,91.65
4866,2023-10-11,BASIC Notebook,Laptop,1,2005.07
3634,2023-10-11,GAMER Notebook,Laptop,1,4997.53
112,2023-10-11,HOME OFFICE Setup,Desktop,2,1736.62
342,2023-10-11,MOBA Setup,Desktop,1,5572.38
2026,2023-10-11,BASIC Notebook,Laptop,3,1942.66
277,2023-10-11,MOBA Setup,Desktop,1,8576.93
62,2023-10-11,PRO Notebook,Laptop,1,3946.54
4712,2023-10-11,Joystick,Periféricos,1,160.99
4385,2023-10-11,Joystick,Periféricos,1,369.27
255,2023-10-12,PRO Notebook,Laptop,1,3172.26
1741,2023-10-12,PRO Notebook,Laptop,1,3603.67
3727,2023-10-12,Headset,Periféricos,1,70.45
1075,2023-10-12,GAMER Notebook,Laptop,2,6149.74
4710,2023-10-12,GAMER Setup,Desktop,1,12784.83
2681,2023-10-12,HOME OFFICE Setup,Desktop,1,1592.14
3917,2023-10-12,GAMER Setup,Desktop,1,4814.4
4255,2023-10-13,PRO Notebook,Laptop,1,3885.22
4597,2023-10-13,MOBA Setup,Desktop,1,4541.5
761,2023-10-13,PRO Notebook,Laptop,1,2931.68
2848,2023-10-13,BASIC Notebook,Laptop,1,2075.92
622,2023-10-13,PRO Notebook,Laptop,1,2879.97
3264,2023-10-13,HOME OFFICE Setup,Desktop,1,2779.42
3052,2023-10-13,PRO Notebook,Laptop,1,3341.57
1350,2023-10-13,Teclado,Periféricos,1,257.87
2687,2023-10-13,HOME OFFICE Setup,Desktop,1,1584.67
919,2023-10-13,BASIC Notebook,Laptop,1,2009.98
418,2023-10-13,GAMER Notebook,Laptop,1,7353.01
3750,2023-10-13,BASIC Notebook,Laptop,1,2376.75
1182,2023-10-14,Headset,Periféricos,1,50.66
4619,2023-10-14,BASIC Notebook,Laptop,1,1900.33
2347,2023-10-14,Adaptador Wi-Fi,Periféricos,1,89.07
4439,2023-10-14,PRO Notebook,Laptop,1,3856.39
3461,2023-10-14,PRO Notebook,Laptop,1,3067.65
2046,2023-10-14,Headset,Periféricos,5,357.94
2439,2023-10-14,MOBA Setup,Desktop,1,2588.24
9,2023-10-14,GAMER Setup,Desktop,1,11232.96
613,2023-10-14,GAMER Notebook,Laptop,1,10053.43
700,2023-10-14,GAMER Setup,Desktop,1,18602.93
2470,2023-10-14,GAMER Notebook,Laptop,1,8669.28
3403,2023-10-14,HOME OFFICE Setup,Desktop,1,2343.21
1269,2023-10-15,PRO Notebook,Laptop,1,2691.02
555,2023-10-15,Headset,Periféricos,1,301.51
2127,2023-10-15,PRO Notebook,Laptop,1,3429.65
12,2023-10-15,MOBA Setup,Desktop,1,2741.97
3356,2023-10-15,Adaptador Wi-Fi,Periféricos,1,90.72
3710,2023-10-15,GAMER Notebook,Laptop,1,6972.74
3913,2023-10-15,PRO Notebook,Laptop,1,2818.95
3883,2023-10-15,PRO Notebook,Laptop,1,2858.67
4147,2023-10-15,Teclado,Periféricos,2,625.82
4418,2023-10-15,MOBA Setup,Desktop,1,8392.05
4,2023-10-15,BASIC Notebook,Laptop,1,2213.34
3188,2023-10-15,GAMER Setup,Desktop,1,22002.76
3837,2023-10-15,HOME OFFICE Setup,Desktop,1,2672.1
4092,2023-10-15,HOME OFFICE Setup,Desktop,3,2567.07
699,2023-10-16,HOME OFFICE Setup,Desktop,1,1696.15
1175,2023-10-16,GAMER Setup,Desktop,1,24397.19
4999,2023-10-16,PRO Notebook,Laptop,1,3451.56
2748,2023-10-16,Teclado,Periféricos,1,107.78
521,2023-10-16,Headset,Periféricos,1,138.77
1843,2023-10-16,HOME OFFICE Setup,Desktop,1,2621.84
1848,2023-10-16,Teclado,Periféricos,3,332.71
2215,2023-10-16,GAMER Notebook,Laptop,1,10689.4
4572,2023-10-16,Headset,Periféricos,1,360.05
849,2023-10-16,Mouse,Periféricos,1,36.63
1941,2023-10-16,Teclado,Periféricos,1,701.96
1486,2023-10-17,Webcam,Periféricos,1,151.36
1768,2023-10-17,Webcam,Periféricos,1,263.83
1945,2023-10-17,GAMER Notebook,Laptop,1,8722.41
1537,2023-10-17,GAMER Setup,Desktop,1,27813.67
1704,2023-10-17,GAMER Notebook,Laptop,1,10570.43
155,2023-10-17,GAMER Notebook,Laptop,1,9365.03
4099,2023-10-17,MOBA Setup,Desktop,1,8511.96
2045,2023-10-17,HOME OFFICE Setup,Desktop,1,2616.59
1160,2023-10-17,Teclado,Periféricos,5,599.1
1700,2023-10-17,BASIC Notebook,Laptop,1,1839.14
2257,2023-10-17,GAMER Setup,Desktop,1,29547.09
2131,2023-10-17,GAMER Notebook,Laptop,1,10704.12
3610,2023-10-17,Teclado,Periféricos,1,271.45
4850,2023-10-18,BASIC Notebook,Laptop,1,1922.65
3342,2023-10-18,Mouse,Periféricos,1,161.42
2674,2023-10-18,HOME OFFICE Setup,Desktop,1,2646.02
1605,2023-10-18,BASIC Notebook,Laptop,1,1947.55
1328,2023-10-18,PRO Notebook,Laptop,3,2802.88
159,2023-10-18,GAMER Setup,Desktop,1,12041.4
4358,2023-10-18,BASIC Notebook,Laptop,1,2330.08
3424,2023-10-18,GAMER Notebook,Laptop,1,11614.23
4897,2023-10-18,GAMER Setup,Desktop,1,8397.14
732,2023-10-18,PRO Notebook,Laptop,1,3260.97
2504,2023-10-18,BASIC Notebook,Laptop,1,2005.22
3839,2023-10-18,Mouse,Periféricos,1,177.42
1747,2023-10-18,GAMER Setup,Desktop,1,4137.56
1797,2023-10-18,MOBA Setup,Desktop,1,9875.16
2198,2023-10-18,Mouse,Periféricos,2,108.91
421,2023-10-18,GAMER Setup,Desktop,1,14611.01
3535,2023-10-18,Teclado,Periféricos,1,194.06
979,2023-10-18,HOME OFFICE Setup,Desktop,1,1920.45
918,2023-10-18,GAMER Setup,Desktop,1,10323.41
1012,2023-10-18,HOME OFFICE Setup,Desktop,1,1600.76
854,2023-10-19,GAMER Notebook,Laptop,1,5768.34
4600,2023-10-19,Adaptador Wi-Fi,Periféricos,1,81.88
806,2023-10-19,PRO Notebook,Laptop,1,3051.32
198,2023-10-19,HOME OFFICE Setup,Desktop,1,1996.32
4657,2023-10-19,Headset,Periféricos,1,426.77
599,2023-10-19,GAMER Notebook,Laptop,1,7656.91
773,2023-10-19,Mouse,Periféricos,4,88.53
1101,2023-10-19,Joystick,Periféricos,1,378.39
475,2023-10-19,Headset,Periféricos,2,430.42
4696,2023-10-19,MOBA Setup,Desktop,1,9375.36
2807,2023-10-19,PRO Notebook,Laptop,1,2628.61
2062,2023-10-19,MOBA Setup,Desktop,1,7249.85
3717,2023-10-20,GAMER Notebook,Laptop,1,6743.18
1212,2023-10-20,Mouse,Periféricos,1,12.27
4071,2023-10-20,Webcam,Periféricos,5,118.64
4452,2023-10-20,GAMER Notebook,Laptop,1,7628.22
4832,2023-10-20,GAMER Setup,Desktop,1,17926.3
1776,2023-10-20,GAMER Setup,Desktop,1,15978.73
4863,2023-10-20,GAMER Notebook,Laptop,1,4967.86
971,2023-10-20,HOME OFFICE Setup,Desktop,1,2762.42
2151,2023-10-20,Joystick,Periféricos,1,333.8
989,2023-10-20,MOBA Setup,Desktop,1,5592.53
2730,2023-10-20,Headset,Periféricos,1,258.87
911,2023-10-20,Joystick,Periféricos,5,429.0
4348,2023-10-20,Headset,Periféricos,1,175.09
382,2023-10-20,PRO Notebook,Laptop,1,3362.22
3494,2023-10-20,BASIC Notebook,Laptop,1,2250.79
2503,2023-10-20,Teclado,Periféricos,4,428.53
3840,2023-10-20,Joystick,Periféricos,1,405.43
3773,2023-10-20,MOBA Setup,Desktop,1,2880.28
2296,2023-10-20,HOME OFFICE Setup,Desktop,1,1751.26
4788,2023-10-21,PRO Notebook,Laptop,1,3582.39
3552,2023-10-21,Mouse,Periféricos,4,32.16
276,2023-10-21,Headset,Periféricos,4,473.48
4091,2023-10-21,PRO Notebook,Laptop,1,2838.75
2688,2023-10-21,Teclado,Periféricos,1,206.83
1427,2023-10-21,BASIC Notebook,Laptop,1,1812.54
1722,2023-10-21,GAMER Notebook,Laptop,1,7431.65
4588,2023-10-21,GAMER Setup,Desktop,1,27971.23
2166,2023-10-21,Teclado,Periféricos,5,175.36
1370,2023-10-21,Headset,Periféricos,1,62.35
3159,2023-10-21,Webcam,Periféricos,1,62.6
171,2023-10-21,GAMER Setup,Desktop,1,21260.2
834,2023-10-21,GAMER Notebook,Laptop,1,5063.92
3665,2023-10-21,PRO Notebook,Laptop,1,2742.75
3390,2023-10-21,Adaptador Wi-Fi,Periféricos,1,83.95
1135,2023-10-22,HOME OFFICE Setup,Desktop,1,2552.72
1592,2023-10-22,GAMER Notebook,Laptop,1,7798.86
2599,2023-10-22,BASIC Notebook,Laptop,1,2092.14
3467,2023-10-22,Headset,Periféricos,4,253.36
40,2023-10-22,Mouse,Periféricos,1,39.04
2288,2023-10-22,GAMER Notebook,Laptop,1,4707.57
4016,2023-10-22,HOME OFFICE Setup,Desktop,1,2225.87
3543,2023-10-22,Joystick,Periféricos,1,367.04
1187,2023-10-23,Mouse,Periféricos,5,185.04
2287,2023-10-23,HOME OFFICE Setup,Desktop,1,2275.42
3820,2023-10-23,Mouse,Periféricos,4,78.86
3549,2023-10-23,GAMER Notebook,Laptop,1,9268.15
4590,2023-10-23,PRO Notebook,Laptop,1,3345.72
2298,2023-10-23,GAMER Notebook,Laptop,1,6083.55
967,2023-10-23,Headset,Periféricos,1,163.26
4157,2023-10-23,Adaptador Wi-Fi,Periféricos,3,99.88
4675,2023-10-23,Adaptador Wi-Fi,Periféricos,1,87.49
1609,2023-10-23,BASIC Notebook,Laptop,1,2322.82
3057,2023-10-23,Adaptador Wi-Fi,Periféricos,1,98.72
4560,2023-10-23,MOBA Setup,Desktop,3,6623.04
1402,2023-10-23,Adaptador Wi-Fi,Periféricos,1,85.17
214,2023-10-23,HOME OFFICE Setup,Desktop,1,1991.03
1431,2023-10-23,GAMER Notebook,Laptop,1,6448.92
259,2023-10-23,GAMER Notebook,Laptop,1,6750.06
3871,2023-10-23,Mouse,Periféricos,2,121.56
49,2023-10-24,GAMER Setup,Desktop,1,23811.02
1369,2023-10-24,GAMER Setup,Desktop,1,25602.63
4975,2023-10-24,GAMER Notebook,Laptop,1,7000.15
4930,2023-10-24,GAMER Notebook,Laptop,1,10044.34
1247,2023-10-24,GAMER Setup,Desktop,1,22138.29
2087,2023-10-24,PRO Notebook,Laptop,1,3091.23
2835,2023-10-24,MOBA Setup,Desktop,1,9961.61
3939,2023-10-24,MOBA Setup,Desktop,1,5995.57
2552,2023-10-24,Teclado,Periféricos,1,589.09
2113,2023-10-24,GAMER Setup,Desktop,3,13895.78
1177,2023-10-24,GAMER Setup,Desktop,1,29268.3
3143,2023-10-24,Joystick,Periféricos,3,426.92
1271,2023-10-24,PRO Notebook,Laptop,1,3776.14
3908,2023-10-24,HOME OFFICE Setup,Desktop,1,2463.73
4743,2023-10-24,HOME OFFICE Setup,Desktop,1,2481.07
3127,2023-10-24,GAMER Notebook,Laptop,1,5404.23
2191,2023-10-24,Mouse,Periféricos,1,166.21
1519,2023-10-24,BASIC Notebook,Laptop,1,1832.04
3088,2023-10-24,Webcam,Periféricos,2,271.06
229,2023-10-24,HOME OFFICE Setup,Desktop,1,2912.21
261,2023-10-25,PRO Notebook,Laptop,1,2906.37
3692,2023-10-25,Webcam,Periféricos,1,54.06
4574,2023-10-25,GAMER Setup,Desktop,1,9439.83
1363,2023-10-25,HOME OFFICE Setup,Desktop,1,2257.69
3015,2023-10-25,PRO Notebook,Laptop,1,3742.66
2455,2023-10-25,HOME OFFICE Setup,Desktop,1,1521.76
2477,2023-10-25,HOME OFFICE Setup,Desktop,1,2547.08
904,2023-10-25,Mouse,Periféricos,5,51.56
3632,2023-10-25,BASIC Notebook,Laptop,1,2135.76
4950,2023-10-25,Webcam,Periféricos,4,230.74
1901,2023-10-25,Joystick,Periféricos,2,373.08
859,2023-10-25,GAMER Notebook,Laptop,1,7049.24
3685,2023-10-25,BASIC Notebook,Laptop,1,2266.43
1007,2023-10-25,Mouse,Periféricos,4,167.95
4277,2023-10-26,BASIC Notebook,Laptop,1,2103.84
3630,2023-10-26,MOBA Setup,Desktop,1,9697.33
898,2023-10-26,PRO Notebook,Laptop,1,2776.07
2952,2023-10-26,GAMER Notebook,Laptop,1,8834.32
3397,2023-10-26,GAMER Notebook,Laptop,1,7467.44
2095,2023-10-26,Headset,Periféricos,2,247.8
126,2023-10-26,Mouse,Periféricos,1,24.3
4692,2023-10-26,PRO Notebook,Laptop,1,2811.17
2189,2023-10-26,HOME OFFICE Setup,Desktop,1,2598.66
2011,2023-10-26,BASIC Notebook,Laptop,1,1969.62
3520,2023-10-26,MOBA Setup,Desktop,1,8623.08
200,2023-10-26,HOME OFFICE Setup,Desktop,1,2857.26
1724,2023-10-26,GAMER Notebook,Laptop,1,8608.97
2930,2023-10-26,BASIC Notebook,Laptop,1,2128.47
2522,2023-10-26,Teclado,Periféricos,3,209.38
4109,2023-10-26,MOBA Setup,Desktop,1,7960.21
787,2023-10-26,GAMER Notebook,Laptop,1,8194.55
4334,2023-10-26,PRO Notebook,Laptop,1,3846.46
2467,2023-10-27,Adaptador Wi-Fi,Periféricos,5,99.98
550,2023-10-27,GAMER Notebook,Laptop,1,10986.24
808,2023-10-27,MOBA Setup,Desktop,1,5639.83
2685,2023-10-27,PRO Notebook,Laptop,1,3070.86
2487,2023-10-27,Joystick,Periféricos,1,163.15
4369,2023-10-27,GAMER Setup,Desktop,1,28725.15
4932,2023-10-27,PRO Notebook,Laptop,1,3238.91
3375,2023-10-27,BASIC Notebook,Laptop,1,2164.61
3286,2023-10-27,Teclado,Periféricos,1,278.25
4132,2023-10-27,GAMER Setup,Desktop,1,19504.15
3303,2023-10-27,Webcam,Periféricos,1,107.3
3010,2023-10-27,GAMER Notebook,Laptop,1,9379.47
3732,2023-10-28,PRO Notebook,Laptop,1,3343.75
3258,2023-10-28,Teclado,Periféricos,4,585.59
3236,2023-10-28,Mouse,Periféricos,1,66.06
1083,2023-10-28,MOBA Setup,Desktop,1,8365.42
2857,2023-10-28,Adaptador Wi-Fi,Periféricos,1,85.66
4573,2023-10-28,PRO Notebook,Laptop,1,3807.14
655,2023-10-28,PRO Notebook,Laptop,2,3540.97
3329,2023-10-28,Adaptador Wi-Fi,Periféricos,2,85.47
1411,2023-10-28,Webcam,Periféricos,4,254.57
2388,2023-10-28,GAMER Notebook,Laptop,1,5191.63
1910,2023-10-28,GAMER Setup,Desktop,1,7110.89
4113,2023-10-28,MOBA Setup,Desktop,1,9415.42
1039,2023-10-28,GAMER Notebook,Laptop,1,11353.29
2292,2023-10-28,Headset,Periféricos,4,290.76
1492,2023-10-28,GAMER Notebook,Laptop,1,8945.91
4830,2023-10-28,GAMER Setup,Desktop,3,6746.61
84,2023-10-28,Webcam,Periféricos,1,235.85
4708,2023-10-28,PRO Notebook,Laptop,1,3596.43
127,2023-10-29,BASIC Notebook,Laptop,1,2181.91
2143,2023-10-29,HOME OFFICE Setup,Desktop,1,2290.58
1710,2023-10-29,PRO Notebook,Laptop,1,3883.53
1254,2023-10-29,PRO Notebook,Laptop,1,2501.03
2710,2023-10-29,MOBA Setup,Desktop,1,7212.29
1533,2023-10-29,Adaptador Wi-Fi,Periféricos,2,91.57
2618,2023-10-29,Adaptador Wi-Fi,Periféricos,5,87.03
2271,2023-10-29,Adaptador Wi-Fi,Periféricos,1,80.31
3719,2023-10-29,Joystick,Periféricos,4,393.89
4614,2023-10-29,GAMER Setup,Desktop,1,24071.45
3853,2023-10-29,PRO Notebook,Laptop,1,3740.88
3223,2023-10-29,GAMER Setup,Desktop,1,19987.05
4582,2023-10-29,Teclado,Periféricos,1,177.96
2821,2023-10-30,HOME OFFICE Setup,Desktop,1,1697.88
1015,2023-10-30,Adaptador Wi-Fi,Periféricos,1,84.88
860,2023-10-30,PRO Notebook,Laptop,3,3544.46
811,2023-10-30,BASIC Notebook,Laptop,1,2333.3
593,2023-10-30,PRO Notebook,Laptop,1,3172.9
2699,2023-10-30,Headset,Periféricos,1,273.53
232,2023-10-30,GAMER Setup,Desktop,1,19610.7
2261,2023-10-30,BASIC Notebook,Laptop,1,1800.59
1949,2023-10-30,Webcam,Periféricos,5,234.23
4185,2023-10-30,BASIC Notebook,Laptop,1,2102.44
4884,2023-10-30,GAMER Setup,Desktop,1,8115.86
2524,2023-10-30,HOME OFFICE Setup,Desktop,1,2054.51
1699,2023-10-30,Adaptador Wi-Fi,Periféricos,1,90.25
1573,2023-10-31,Adaptador Wi-Fi,Periféricos,1,99.29
4569,2023-10-31,BASIC Notebook,Laptop,1,1841.25
4260,2023-10-31,PRO Notebook,Laptop,1,3383.28
2947,2023-10-31,HOME OFFICE Setup,Desktop,1,1670.95
986,2023-10-31,GAMER Setup,Desktop,1,16981.88
2815,2023-10-31,GAMER Notebook,Laptop,1,9985.93
616,2023-10-31,PRO Notebook,Laptop,1,3971.23
2736,2023-10-31,MOBA Setup,Desktop,1,2442.62
4211,2023-10-31,Mouse,Periféricos,2,61.33
1048,2023-10-31,BASIC Notebook,Laptop,2,2357.12
4177,2023-11-01,Webcam,Periféricos,1,59.42
1960,2023-11-01,BASIC Notebook,Laptop,1,2336.4
4391,2023-11-01,Adaptador Wi-Fi,Periféricos,2,96.9
328,2023-11-01,BASIC Notebook,Laptop,1,2017.53
407,2023-11-01,GAMER Setup,Desktop,1,28447.59
2512,2023-11-01,GAMER Notebook,Laptop,1,8241.33
4631,2023-11-01,PRO Notebook,Laptop,1,3528.05
4748,2023-11-01,GAMER Notebook,Laptop,1,10673.86
4118,2023-11-01,PRO Notebook,Laptop,1,3598.0
401,2023-11-01,Teclado,Periféricos,1,609.47
4144,2023-11-01,Webcam,Periféricos,1,75.16
400,2023-11-01,MOBA Setup,Desktop,1,5746.65
4034,2023-11-01,Adaptador Wi-Fi,Periféricos,2,89.76
3222,2023-11-01,MOBA Setup,Desktop,1,7818.39
2505,2023-11-01,GAMER Notebook,Laptop,1,11453.77
4902,2023-11-01,GAMER Notebook,Laptop,1,10314.19
3555,2023-11-02,GAMER Notebook,Laptop,1,7835.99
1498,2023-11-02,HOME OFFICE Setup,Desktop,1,2804.12
1752,2023-11-02,GAMER Setup,Desktop,1,21060.56
4266,2023-11-02,Adaptador Wi-Fi,Periféricos,1,95.91
678,2023-11-02,MOBA Setup,Desktop,1,3295.74
3763,2023-11-02,Webcam,Periféricos,1,92.56
1304,2023-11-02,GAMER Notebook,Laptop,1,8801.72
1892,2023-11-02,HOME OFFICE Setup,Desktop,1,2195.53
4658,2023-11-02,GAMER Setup,Desktop,1,8399.55
746,2023-11-02,GAMER Setup,Desktop,1,9301.18
627,2023-11-02,HOME OFFICE Setup,Desktop,1,2960.59
2662,2023-11-02,GAMER Notebook,Laptop,1,4770.67
1896,2023-11-02,Teclado,Periféricos,1,719.17
2908,2023-11-03,Adaptador Wi-Fi,Periféricos,1,84.84
